AddressID,CustomerID,AddressType,AddressLine1,AddressLine2,City
1186,584,Home,19 Al Murabba St.,"Suite 480, Al Hamra District, Al Ahsa, Saudi Arabia",Al Ahsa
1187,585,home,5268 Al Olaya St.,"Apartment 41, Al Safa District, Khobar, Saudi Arabia",Khobar
1188,585,home,1036 Al Nakheel St.,"Office 472, Al Murabba District, Abha, Saudi Arabia",Abha
1189,586,WORK,9536 Al Yasmin St.,"Suite 229, Al Shati District, Mecca, Saudi Arabia",Mecca
1190,586,Home,3851 Al Faisaliyah St.,"Near King Fahad Road, Al Olaya District, Yanbu, Saudi Arabia",Yanbu
1191,587,Work,7954 Al Malaz St.,"Office 427, Al Murabba District, Jeddah, Saudi Arabia",Jeddah
1192,587,,9717 Al Yasmin St.,"Office 717, Al Rawdah District, Mecca, Saudi Arabia",Mecca
1193,587,,6318 Al Zahra St.,"Building 4, Floor 7, Riyadh, Saudi Arabia",Riyadh
1194,588,Work,2486 Al Faisaliyah St.,"Unit 55, Block E, Hail, Saudi Arabia",Hail
1195,588,,877 Al Faisaliyah St.,"Apartment 18, Al Rabwah District, Medina, Saudi Arabia",Medina
1196,588,WORK,9813 Al Murabba St.,"Apartment 28, Al Shati District, Jeddah, Saudi Arabia",Jeddah
1197,589,WORK,5251 Al Rawdah St.,"Villa 45, Al Hamra District, Riyadh, Saudi Arabia",Riyadh
1198,590,WORK,2798 Al Hamra St.,"Office 306, Al Rawdah District, Al Ahsa, Saudi Arabia",Al Ahsa
1199,590,Work,3990 Al Olaya St.,"Office 680, Al Rawdah District, Riyadh, Saudi Arabia",Riyadh
1200,591,Work,4422 Al Olaya St.,"Building 25, Floor 4, Jeddah, Saudi Arabia",Jeddah
1201,592,WORK,7916 Al Hamra St.,"Villa 134, Al Faisaliyah District, Jazan, Saudi Arabia",Jazan
1202,593,Home,6775 Al Zahra St.,"Unit 35, Block C, Riyadh, Saudi Arabia",Riyadh
1203,593,WORK,4888 Al Olaya St.,"Suite 652, Al Nakheel District, Medina, Saudi Arabia",Medina
1204,593,Home,5005 Al Nakheel St.,"Unit 26, Block A, Mecca, Saudi Arabia",Mecca
1205,594,,9416 Al Nakheel St.,"Office 244, Al Malaz District, Khobar, Saudi Arabia",Khobar
1206,594,WORK,4423 Al Nakheel St.,"Unit 51, Block C, Taif, Saudi Arabia",Taif
1207,595,,3860 Al Rawdah St.,"Unit 54, Block E, Mecca, Saudi Arabia",Mecca
1208,595,WORK,805 Al Rawdah St.,"Office 708, Al Faisaliyah District, Hail, Saudi Arabia",Hail
1209,596,Work,7283 Al Hamra St.,"Unit 37, Block B, Medina, Saudi Arabia",Medina
1210,596,Work,6363 Al Zahra St.,"Apartment 48, Al Murabba District, Riyadh, Saudi Arabia",Riyadh
1211,597,WORK,9722 Al Hamra St.,"Suite 104, Al Faisaliyah District, Tabuk, Saudi Arabia",Tabuk
1212,597,home,3626 Al Rawdah St.,"Suite 595, Al Nakheel District, Medina, Saudi Arabia",Medina
1213,597,WORK,4214 Al Malaz St.,"Office 164, Al Rawdah District, Jazan, Saudi Arabia",Jazan
1214,598,Work,1586 Al Shati St.,"Building 28, Floor 6, Buraidah, Saudi Arabia",Buraidah
1215,599,WORK,2529 Al Faisaliyah St.,"Villa 186, Al Rabwah District, Medina, Saudi Arabia",Medina
1216,600,WORK,1055 Al Murabba St.,"Office 717, Al Olaya District, Riyadh, Saudi Arabia",Riyadh
1217,601,WORK,463 Al Hamra St.,"Apartment 42, Al Zahra District, Yanbu, Saudi Arabia",Yanbu
1218,602,,6232 Al Olaya St.,"Suite 658, Al Faisaliyah District, Dammam, Saudi Arabia",Dammam
1219,602,WORK,5827 Al Faisaliyah St.,"Building 4, Floor 9, Jazan, Saudi Arabia",Jazan
1220,603,,2373 Al Shati St.,"Unit 80, Block D, Abha, Saudi Arabia",Abha
1221,603,Work,4639 Al Malaz St.,"Office 528, Al Rabwah District, Najran, Saudi Arabia",Najran
1222,603,,176 Al Rawdah St.,"Apartment 47, Al Rawdah District, Buraidah, Saudi Arabia",Buraidah
1223,604,,1438 Al Yasmin St.,"Villa 100, Al Hamra District, Medina, Saudi Arabia",Medina
1224,605,Work,2672 Al Faisaliyah St.,"Unit 16, Block C, Khobar, Saudi Arabia",Khobar
1225,605,Work,6511 Al Olaya St.,"Suite 642, Al Safa District, Al Ahsa, Saudi Arabia",Al Ahsa
1226,605,Home,8356 Al Malaz St.,"Near King Fahad Road, Al Zahra District, Taif, Saudi Arabia",Taif
1227,606,home,1422 Al Rawdah St.,"Villa 219, Al Rawdah District, Jeddah, Saudi Arabia",Jeddah
1228,607,home,7129 Al Shati St.,"Office 828, Al Safa District, Khobar, Saudi Arabia",Khobar
1229,607,WORK,1029 Al Faisaliyah St.,"Suite 852, Al Safa District, Khobar, Saudi Arabia",Khobar
1230,607,WORK,9134 Al Nakheel St.,"Near King Fahad Road, Al Shati District, Jeddah, Saudi Arabia",Jeddah
1231,608,Home,981 Al Olaya St.,"Near King Fahad Road, Al Yasmin District, Medina, Saudi Arabia",Medina
1232,609,,8967 Al Rawdah St.,"Unit 4, Block E, Jeddah, Saudi Arabia",Jeddah
1233,609,Home,8378 Al Nakheel St.,"Apartment 3, Al Rawdah District, Taif, Saudi Arabia",Taif
1234,609,WORK,8101 Al Hamra St.,"Suite 631, Al Yasmin District, Buraidah, Saudi Arabia",Buraidah
1235,610,home,7870 Al Olaya St.,"Unit 23, Block D, Riyadh, Saudi Arabia",Riyadh
1236,610,,8043 Al Zahra St.,"Unit 6, Block E, Khobar, Saudi Arabia",Khobar
1237,610,Home,3519 Al Yasmin St.,"Unit 90, Block C, Tabuk, Saudi Arabia",Tabuk
1238,611,home,4456 Al Murabba St.,"Office 639, Al Murabba District, Khobar, Saudi Arabia",Khobar
1239,612,Home,380 Al Zahra St.,"Suite 109, Al Malaz District, Mecca, Saudi Arabia",Mecca
1240,613,WORK,4266 Al Nakheel St.,"Unit 50, Block C, Dammam, Saudi Arabia",Dammam
1241,613,home,4227 Al Murabba St.,"Villa 37, Al Yasmin District, Hail, Saudi Arabia",Hail
1242,614,,5301 Al Shati St.,"Villa 21, Al Zahra District, Najran, Saudi Arabia",Najran
1243,614,Home,6697 Al Nakheel St.,"Office 584, Al Shati District, Buraidah, Saudi Arabia",Buraidah
1244,614,WORK,5411 Al Hamra St.,"Apartment 47, Al Malaz District, Dammam, Saudi Arabia",Dammam
1245,615,Work,8057 Al Yasmin St.,"Suite 703, Al Malaz District, Riyadh, Saudi Arabia",Riyadh
1246,615,,9225 Al Malaz St.,"Villa 62, Al Faisaliyah District, Buraidah, Saudi Arabia",Buraidah
1247,616,,180 Al Faisaliyah St.,"Villa 63, Al Murabba District, Buraidah, Saudi Arabia",Buraidah
1248,617,Work,1521 Al Zahra St.,"Unit 34, Block D, Al Ahsa, Saudi Arabia",Al Ahsa
1249,617,Work,8699 Al Rawdah St.,"Villa 126, Al Safa District, Hail, Saudi Arabia",Hail
1250,617,home,3252 Al Hamra St.,"Unit 6, Block E, Mecca, Saudi Arabia",Mecca
1251,618,home,7612 Al Nakheel St.,"Villa 184, Al Hamra District, Medina, Saudi Arabia",Medina
1252,618,Home,3918 Al Malaz St.,"Office 108, Al Hamra District, Tabuk, Saudi Arabia",Tabuk
1253,618,home,176 Al Zahra St.,"Apartment 48, Al Zahra District, Yanbu, Saudi Arabia",Yanbu
1254,619,WORK,2390 Al Zahra St.,"Near King Fahad Road, Al Safa District, Dammam, Saudi Arabia",Dammam
1255,619,Work,4013 Al Hamra St.,"Unit 10, Block B, Taif, Saudi Arabia",Taif
1256,619,WORK,1150 Al Olaya St.,"Villa 214, Al Rawdah District, Yanbu, Saudi Arabia",Yanbu
1257,620,home,3835 Al Rawdah St.,"Suite 634, Al Zahra District, Najran, Saudi Arabia",Najran
1258,620,WORK,6613 Al Olaya St.,"Near King Fahad Road, Al Shati District, Jazan, Saudi Arabia",Jazan
1259,621,Work,5493 Al Malaz St.,"Building 6, Floor 12, Yanbu, Saudi Arabia",Yanbu
1260,621,home,8178 Al Olaya St.,"Building 8, Floor 10, Medina, Saudi Arabia",Medina
1261,622,Home,9045 Al Yasmin St.,"Near King Fahad Road, Al Shati District, Khobar, Saudi Arabia",Khobar
1262,623,,5697 Al Zahra St.,"Building 19, Floor 1, Yanbu, Saudi Arabia",Yanbu
1263,623,WORK,5666 Al Zahra St.,"Villa 109, Al Safa District, Jeddah, Saudi Arabia",Jeddah
1264,623,Home,9286 Al Faisaliyah St.,"Apartment 31, Al Zahra District, Najran, Saudi Arabia",Najran
1265,624,,1970 Al Malaz St.,"Near King Fahad Road, Al Olaya District, Abha, Saudi Arabia",Abha
1266,625,,2169 Al Hamra St.,"Suite 848, Al Murabba District, Mecca, Saudi Arabia",Mecca
1267,626,Work,4191 Al Rawdah St.,"Office 830, Al Olaya District, Medina, Saudi Arabia",Medina
1268,627,Work,1759 Al Shati St.,"Building 13, Floor 4, Yanbu, Saudi Arabia",Yanbu
1269,628,Home,8371 Al Nakheel St.,"Villa 12, Al Zahra District, Buraidah, Saudi Arabia",Buraidah
1270,629,,7404 Al Yasmin St.,"Office 948, Al Faisaliyah District, Hail, Saudi Arabia",Hail
1271,629,,2535 Al Olaya St.,"Suite 191, Al Yasmin District, Al Ahsa, Saudi Arabia",Al Ahsa
1272,629,Home,5256 Al Nakheel St.,"Apartment 3, Al Murabba District, Yanbu, Saudi Arabia",Yanbu
1273,630,Home,786 Al Malaz St.,"Building 15, Floor 12, Khobar, Saudi Arabia",Khobar
1274,630,,4118 Al Zahra St.,"Office 702, Al Safa District, Buraidah, Saudi Arabia",Buraidah
1275,630,home,9203 Al Yasmin St.,"Near King Fahad Road, Al Hamra District, Medina, Saudi Arabia",Medina
1276,631,,2383 Al Yasmin St.,"Building 26, Floor 6, Mecca, Saudi Arabia",Mecca
1277,632,,9694 Al Yasmin St.,"Villa 155, Al Murabba District, Jazan, Saudi Arabia",Jazan
1278,633,Work,9895 Al Olaya St.,"Villa 41, Al Rabwah District, Abha, Saudi Arabia",Abha
1279,633,,1282 Al Faisaliyah St.,"Building 16, Floor 11, Mecca, Saudi Arabia",Mecca
1280,633,Work,4813 Al Nakheel St.,"Unit 24, Block A, Riyadh, Saudi Arabia",Riyadh
1281,634,Home,4531 Al Rawdah St.,"Apartment 29, Al Rabwah District, Jazan, Saudi Arabia",Jazan
1282,634,Home,9293 Al Rawdah St.,"Office 316, Al Safa District, Hail, Saudi Arabia",Hail
1283,634,Home,1695 Al Faisaliyah St.,"Office 762, Al Rabwah District, Hail, Saudi Arabia",Hail
1284,635,Home,1757 Al Hamra St.,"Unit 41, Block D, Al Ahsa, Saudi Arabia",Al Ahsa
1285,636,home,7037 Al Zahra St.,"Villa 112, Al Shati District, Medina, Saudi Arabia",Medina
1286,637,Home,948 Al Murabba St.,"Building 1, Floor 11, Yanbu, Saudi Arabia",Yanbu
1287,637,,214 Al Rawdah St.,"Office 247, Al Zahra District, Tabuk, Saudi Arabia",Tabuk
1288,638,Home,2706 Al Nakheel St.,"Apartment 32, Al Hamra District, Abha, Saudi Arabia",Abha
1289,639,Home,3524 Al Faisaliyah St.,"Building 18, Floor 8, Al Ahsa, Saudi Arabia",Al Ahsa
1290,639,Home,2125 Al Zahra St.,"Building 17, Floor 10, Riyadh, Saudi Arabia",Riyadh
1291,639,,6003 Al Shati St.,"Building 30, Floor 1, Khobar, Saudi Arabia",Khobar
1292,640,,988 Al Nakheel St.,"Building 25, Floor 1, Dammam, Saudi Arabia",Dammam
1293,641,WORK,1490 Al Murabba St.,"Suite 438, Al Rawdah District, Mecca, Saudi Arabia",Mecca
1294,641,home,199 Al Shati St.,"Suite 281, Al Hamra District, Jeddah, Saudi Arabia",Jeddah
1295,641,home,5414 Al Shati St.,"Unit 53, Block B, Mecca, Saudi Arabia",Mecca
1296,642,,2483 Al Faisaliyah St.,"Near King Fahad Road, Al Malaz District, Khobar, Saudi Arabia",Khobar
1297,643,home,4891 Al Zahra St.,"Villa 175, Al Malaz District, Taif, Saudi Arabia",Taif
1298,643,Home,1360 Al Shati St.,"Near King Fahad Road, Al Rabwah District, Abha, Saudi Arabia",Abha
1299,643,Work,5990 Al Hamra St.,"Villa 45, Al Nakheel District, Abha, Saudi Arabia",Abha
1300,644,Home,78 Al Hamra St.,"Villa 158, Al Hamra District, Jeddah, Saudi Arabia",Jeddah
1301,645,Home,599 Al Murabba St.,"Suite 607, Al Murabba District, Mecca, Saudi Arabia",Mecca
1302,645,WORK,7025 Al Murabba St.,"Near King Fahad Road, Al Shati District, Jazan, Saudi Arabia",Jazan
1303,645,Home,1205 Al Malaz St.,"Apartment 50, Al Yasmin District, Hail, Saudi Arabia",Hail
1304,646,home,6508 Al Nakheel St.,"Building 7, Floor 7, Taif, Saudi Arabia",Taif
1305,647,WORK,2683 Al Nakheel St.,"Near King Fahad Road, Al Rabwah District, Najran, Saudi Arabia",Najran
1306,648,WORK,5245 Al Hamra St.,"Apartment 51, Al Rabwah District, Najran, Saudi Arabia",Najran
1307,648,,1966 Al Malaz St.,"Villa 165, Al Faisaliyah District, Dammam, Saudi Arabia",Dammam
1308,648,home,2371 Al Murabba St.,"Villa 142, Al Faisaliyah District, Najran, Saudi Arabia",Najran
1309,649,Home,4621 Al Zahra St.,"Apartment 34, Al Murabba District, Jazan, Saudi Arabia",Jazan
1310,650,Home,6417 Al Hamra St.,"Unit 54, Block B, Taif, Saudi Arabia",Taif
1311,650,Home,881 Al Nakheel St.,"Building 2, Floor 7, Abha, Saudi Arabia",Abha
1312,651,,1821 Al Rawdah St.,"Unit 48, Block C, Tabuk, Saudi Arabia",Tabuk
1313,651,home,1568 Al Yasmin St.,"Near King Fahad Road, Al Hamra District, Taif, Saudi Arabia",Taif
1314,651,home,9428 Al Shati St.,"Apartment 4, Al Hamra District, Dammam, Saudi Arabia",Dammam
1315,652,,2112 Al Nakheel St.,"Suite 914, Al Malaz District, Mecca, Saudi Arabia",Mecca
1316,652,,4387 Al Zahra St.,"Suite 833, Al Zahra District, Jeddah, Saudi Arabia",Jeddah
1317,653,Home,4671 Al Zahra St.,"Suite 601, Al Rabwah District, Buraidah, Saudi Arabia",Buraidah
1318,654,home,475 Al Yasmin St.,"Villa 97, Al Shati District, Mecca, Saudi Arabia",Mecca
1319,654,,3932 Al Hamra St.,"Office 831, Al Hamra District, Medina, Saudi Arabia",Medina
1320,654,,9197 Al Yasmin St.,"Building 15, Floor 7, Taif, Saudi Arabia",Taif
1321,655,Work,8479 Al Olaya St.,"Apartment 11, Al Hamra District, Al Ahsa, Saudi Arabia",Al Ahsa
1322,655,home,5584 Al Yasmin St.,"Unit 73, Block C, Najran, Saudi Arabia",Najran
1323,655,home,1383 Al Yasmin St.,"Suite 527, Al Rabwah District, Medina, Saudi Arabia",Medina
1324,656,WORK,9659 Al Shati St.,"Apartment 32, Al Zahra District, Mecca, Saudi Arabia",Mecca
1325,656,home,5634 Al Faisaliyah St.,"Apartment 54, Al Safa District, Jeddah, Saudi Arabia",Jeddah
1326,656,WORK,1079 Al Hamra St.,"Villa 123, Al Yasmin District, Abha, Saudi Arabia",Abha
1327,657,WORK,4610 Al Rawdah St.,"Villa 108, Al Nakheel District, Buraidah, Saudi Arabia",Buraidah
1328,658,Work,4398 Al Murabba St.,"Apartment 15, Al Murabba District, Hail, Saudi Arabia",Hail
1329,658,Home,8659 Al Murabba St.,"Building 8, Floor 4, Najran, Saudi Arabia",Najran
1330,658,Home,8403 Al Rawdah St.,"Villa 189, Al Yasmin District, Mecca, Saudi Arabia",Mecca
1331,659,Work,5978 Al Zahra St.,"Office 874, Al Rabwah District, Jazan, Saudi Arabia",Jazan
1332,659,home,1339 Al Rawdah St.,"Near King Fahad Road, Al Murabba District, Najran, Saudi Arabia",Najran
1333,659,Home,4948 Al Faisaliyah St.,"Near King Fahad Road, Al Rawdah District, Taif, Saudi Arabia",Taif
1334,660,Home,992 Al Olaya St.,"Unit 17, Block C, Hail, Saudi Arabia",Hail
1335,660,,7363 Al Faisaliyah St.,"Building 11, Floor 3, Hail, Saudi Arabia",Hail
1336,660,home,1937 Al Zahra St.,"Villa 127, Al Yasmin District, Najran, Saudi Arabia",Najran
1337,661,home,3156 Al Nakheel St.,"Villa 131, Al Malaz District, Dammam, Saudi Arabia",Dammam
1338,661,home,2452 Al Nakheel St.,"Building 15, Floor 2, Al Ahsa, Saudi Arabia",Al Ahsa
1339,662,home,8946 Al Faisaliyah St.,"Villa 55, Al Safa District, Buraidah, Saudi Arabia",Buraidah
1340,662,,8217 Al Hamra St.,"Near King Fahad Road, Al Rabwah District, Riyadh, Saudi Arabia",Riyadh
1341,663,WORK,6205 Al Hamra St.,"Near King Fahad Road, Al Yasmin District, Najran, Saudi Arabia",Najran
1342,664,home,9230 Al Hamra St.,"Unit 58, Block D, Najran, Saudi Arabia",Najran
1343,664,Work,7707 Al Zahra St.,"Office 283, Al Murabba District, Jazan, Saudi Arabia",Jazan
1344,665,Home,4587 Al Zahra St.,"Unit 52, Block C, Riyadh, Saudi Arabia",Riyadh
1345,665,home,8728 Al Shati St.,"Unit 4, Block B, Yanbu, Saudi Arabia",Yanbu
1346,665,home,2964 Al Zahra St.,"Villa 206, Al Shati District, Khobar, Saudi Arabia",Khobar
1347,666,home,7757 Al Yasmin St.,"Near King Fahad Road, Al Hamra District, Jazan, Saudi Arabia",Jazan
1348,666,WORK,5460 Al Rawdah St.,"Office 401, Al Shati District, Riyadh, Saudi Arabia",Riyadh
1349,666,WORK,954 Al Rawdah St.,"Near King Fahad Road, Al Malaz District, Abha, Saudi Arabia",Abha
1350,667,WORK,2400 Al Shati St.,"Building 11, Floor 1, Jeddah, Saudi Arabia",Jeddah
1351,668,home,1696 Al Murabba St.,"Office 531, Al Rawdah District, Taif, Saudi Arabia",Taif
1352,668,home,9997 Al Faisaliyah St.,"Building 22, Floor 3, Buraidah, Saudi Arabia",Buraidah
1353,669,,7433 Al Murabba St.,"Office 910, Al Hamra District, Mecca, Saudi Arabia",Mecca
1354,669,,2616 Al Olaya St.,"Suite 507, Al Faisaliyah District, Tabuk, Saudi Arabia",Tabuk
1355,669,,5687 Al Faisaliyah St.,"Unit 42, Block D, Taif, Saudi Arabia",Taif
1356,670,,8781 Al Faisaliyah St.,"Unit 71, Block D, Jeddah, Saudi Arabia",Jeddah
1357,671,Home,4578 Al Faisaliyah St.,"Villa 186, Al Rabwah District, Najran, Saudi Arabia",Najran
1358,672,Work,9797 Al Olaya St.,"Suite 267, Al Safa District, Abha, Saudi Arabia",Abha
1359,673,Work,5991 Al Olaya St.,"Near King Fahad Road, Al Faisaliyah District, Al Ahsa, Saudi Arabia",Al Ahsa
1360,673,WORK,4571 Al Zahra St.,"Suite 262, Al Yasmin District, Dammam, Saudi Arabia",Dammam
1361,673,Home,8467 Al Shati St.,"Building 30, Floor 4, Abha, Saudi Arabia",Abha
1362,674,Home,3975 Al Hamra St.,"Unit 28, Block E, Taif, Saudi Arabia",Taif
1363,674,,8123 Al Rawdah St.,"Apartment 22, Al Malaz District, Medina, Saudi Arabia",Medina
1364,674,Home,8682 Al Olaya St.,"Building 15, Floor 6, Najran, Saudi Arabia",Najran
1365,675,Work,328 Al Shati St.,"Apartment 8, Al Malaz District, Taif, Saudi Arabia",Taif
1366,675,Home,8736 Al Zahra St.,"Building 15, Floor 3, Abha, Saudi Arabia",Abha
1367,675,,2062 Al Hamra St.,"Apartment 55, Al Shati District, Tabuk, Saudi Arabia",Tabuk
1368,676,WORK,7946 Al Murabba St.,"Near King Fahad Road, Al Olaya District, Abha, Saudi Arabia",Abha
1369,676,Home,3421 Al Zahra St.,"Apartment 14, Al Olaya District, Buraidah, Saudi Arabia",Buraidah
1370,676,WORK,7339 Al Rawdah St.,"Building 12, Floor 11, Taif, Saudi Arabia",Taif
1371,677,Work,2062 Al Hamra St.,"Building 20, Floor 1, Jeddah, Saudi Arabia",Jeddah
1372,677,WORK,2540 Al Yasmin St.,"Office 467, Al Malaz District, Hail, Saudi Arabia",Hail
1373,678,WORK,494 Al Yasmin St.,"Villa 80, Al Hamra District, Buraidah, Saudi Arabia",Buraidah
1374,678,home,8393 Al Murabba St.,"Villa 22, Al Zahra District, Taif, Saudi Arabia",Taif
1375,679,,6477 Al Shati St.,"Villa 79, Al Zahra District, Khobar, Saudi Arabia",Khobar
1376,680,WORK,4616 Al Zahra St.,"Near King Fahad Road, Al Olaya District, Jazan, Saudi Arabia",Jazan
1377,680,Home,67 Al Shati St.,"Unit 65, Block C, Dammam, Saudi Arabia",Dammam
1378,680,,219 Al Hamra St.,"Office 348, Al Zahra District, Yanbu, Saudi Arabia",Yanbu
1379,681,home,446 Al Olaya St.,"Unit 87, Block B, Taif, Saudi Arabia",Taif
1380,681,Work,80 Al Rawdah St.,"Near King Fahad Road, Al Yasmin District, Abha, Saudi Arabia",Abha
1381,681,WORK,2197 Al Zahra St.,"Building 22, Floor 8, Buraidah, Saudi Arabia",Buraidah
1382,682,WORK,8584 Al Zahra St.,"Near King Fahad Road, Al Olaya District, Khobar, Saudi Arabia",Khobar
1383,682,home,4925 Al Hamra St.,"Villa 208, Al Zahra District, Medina, Saudi Arabia",Medina
1384,682,Home,9051 Al Faisaliyah St.,"Building 28, Floor 5, Tabuk, Saudi Arabia",Tabuk
1385,683,Home,8554 Al Shati St.,"Unit 29, Block A, Mecca, Saudi Arabia",Mecca
1386,683,Home,8731 Al Nakheel St.,"Suite 739, Al Zahra District, Hail, Saudi Arabia",Hail
1387,684,WORK,760 Al Nakheel St.,"Building 9, Floor 6, Abha, Saudi Arabia",Abha
1388,684,,863 Al Nakheel St.,"Unit 72, Block D, Dammam, Saudi Arabia",Dammam
1389,684,Home,1563 Al Olaya St.,"Suite 305, Al Murabba District, Tabuk, Saudi Arabia",Tabuk
1390,685,Home,3492 Al Rawdah St.,"Apartment 28, Al Shati District, Tabuk, Saudi Arabia",Tabuk
1391,685,Home,6343 Al Faisaliyah St.,"Unit 90, Block C, Hail, Saudi Arabia",Hail
1392,686,,5646 Al Olaya St.,"Apartment 26, Al Safa District, Buraidah, Saudi Arabia",Buraidah
1393,686,Work,906 Al Shati St.,"Building 21, Floor 7, Taif, Saudi Arabia",Taif
1394,686,WORK,9944 Al Hamra St.,"Suite 150, Al Rawdah District, Jeddah, Saudi Arabia",Jeddah
1395,687,,5288 Al Rawdah St.,"Villa 235, Al Faisaliyah District, Najran, Saudi Arabia",Najran
1396,687,Home,8198 Al Yasmin St.,"Unit 60, Block B, Tabuk, Saudi Arabia",Tabuk
1397,687,WORK,1277 Al Faisaliyah St.,"Building 12, Floor 4, Riyadh, Saudi Arabia",Riyadh
1398,688,Work,6296 Al Murabba St.,"Suite 204, Al Murabba District, Mecca, Saudi Arabia",Mecca
1399,689,Home,9623 Al Shati St.,"Near King Fahad Road, Al Malaz District, Dammam, Saudi Arabia",Dammam
1400,690,Home,6517 Al Malaz St.,"Office 639, Al Rabwah District, Jazan, Saudi Arabia",Jazan
1401,690,WORK,7955 Al Olaya St.,"Unit 16, Block A, Mecca, Saudi Arabia",Mecca
1402,690,WORK,6606 Al Rawdah St.,"Villa 24, Al Yasmin District, Khobar, Saudi Arabia",Khobar
1403,691,Work,9159 Al Zahra St.,"Villa 177, Al Safa District, Najran, Saudi Arabia",Najran
1404,692,,1773 Al Olaya St.,"Villa 223, Al Olaya District, Medina, Saudi Arabia",Medina
1405,693,,9786 Al Zahra St.,"Villa 43, Al Zahra District, Medina, Saudi Arabia",Medina
1406,693,,1800 Al Shati St.,"Villa 250, Al Zahra District, Dammam, Saudi Arabia",Dammam
1407,693,,9836 Al Olaya St.,"Building 25, Floor 1, Hail, Saudi Arabia",Hail
1408,694,Work,2427 Al Rawdah St.,"Suite 550, Al Faisaliyah District, Yanbu, Saudi Arabia",Yanbu
1409,694,Home,1356 Al Rawdah St.,"Near King Fahad Road, Al Rabwah District, Taif, Saudi Arabia",Taif
1410,695,WORK,1501 Al Zahra St.,"Apartment 16, Al Yasmin District, Taif, Saudi Arabia",Taif
1411,695,home,4967 Al Hamra St.,"Unit 86, Block D, Hail, Saudi Arabia",Hail
1412,696,home,7935 Al Malaz St.,"Suite 840, Al Faisaliyah District, Dammam, Saudi Arabia",Dammam
1413,696,home,4174 Al Shati St.,"Apartment 21, Al Nakheel District, Tabuk, Saudi Arabia",Tabuk
1414,697,Home,9400 Al Faisaliyah St.,"Building 16, Floor 10, Medina, Saudi Arabia",Medina
1415,698,Work,810 Al Olaya St.,"Apartment 9, Al Malaz District, Taif, Saudi Arabia",Taif
1416,698,Work,4996 Al Hamra St.,"Office 735, Al Olaya District, Khobar, Saudi Arabia",Khobar
1417,698,WORK,9455 Al Zahra St.,"Apartment 32, Al Olaya District, Jeddah, Saudi Arabia",Jeddah
1418,699,Work,7558 Al Hamra St.,"Apartment 30, Al Nakheel District, Jazan, Saudi Arabia",Jazan
1419,699,WORK,4379 Al Shati St.,"Near King Fahad Road, Al Malaz District, Jeddah, Saudi Arabia",Jeddah
1420,699,Home,6633 Al Nakheel St.,"Office 556, Al Nakheel District, Jeddah, Saudi Arabia",Jeddah
1421,700,home,1812 Al Rawdah St.,"Suite 919, Al Safa District, Yanbu, Saudi Arabia",Yanbu
1422,701,Home,5568 Al Rawdah St.,"Office 452, Al Zahra District, Jazan, Saudi Arabia",Jazan
1423,701,WORK,4289 Al Faisaliyah St.,"Suite 152, Al Malaz District, Al Ahsa, Saudi Arabia",Al Ahsa
1424,701,,891 Al Nakheel St.,"Suite 118, Al Rawdah District, Al Ahsa, Saudi Arabia",Al Ahsa
